FUSION_ID,Tdu_1,Tdu_2,Tdu_3,Tpo_1,Tpo_2,Tpo_3
TDU_consensed_contig_17562|TPO_consensed_contig_86000,726,863,694,1026,1106,1151
TDU_consensed_contig_16825|TPO_consensed_contig_97558,2249,2659,1995,2165,2597,2662
TDU_consensed_contig_78019|TPO_consensed_contig_51182,24,25,17,23,23,21
TDU_consensed_contig_12611|TPO_consensed_contig_32919,1387,1552,1254,1213,1253,1239
TDU_consensed_contig_72758|TPO_consensed_contig_42142,736,763,614,1063,1184,1030
TDU_consensed_contig_33793|TPO_consensed_contig_46489,3238,3975,2937,2793,2678,3129
TDU_consensed_contig_40765|TPO_consensed_contig_58246,134,155,99,46,75,57
TDU_consensed_contig_23155|TPO_consensed_contig_46396,5041,5203,4029,3554,3684,3917
TDU_consensed_contig_7214|TPO_consensed_contig_23643,0,0,0,0,0,0
TDU_consensed_contig_16707|TPO_consensed_contig_89394,0,1,0,0,0,0
TDU_consensed_contig_45938|TPO_consensed_contig_36756,2093,2073,1870,2289,2514,2409
TDU_consensed_contig_65446|TPO_consensed_contig_35481,1133,1129,973,565,709,683
TDU_consensed_contig_28423|TPO_consensed_contig_37974,66,87,43,77,53,67
TDU_consensed_contig_19033|TPO_consensed_contig_35363,1509,1661,1268,996,1104,1227
