FUSION_ID,BOTH_EXACT,BOTH_INEXACT_EQUAL,SAM_A_ONLY_EXACT,SAM_B_ONLY_EXACT,SAM_A_EXACT_SAM_B_INEXACT,SAM_B_EXACT_SAM_A_INEXACT,SAM_A_ONLY_SINGLE_INEXACT,SAM_B_ONLY_SINGLE_INEXACT,SAM_A_INEXACT_BETTER,SAM_B_INEXACT_BETTER
TDU_consensed_contig_16723|TPR_consensed_contig_49019,274,36,4,1,114,0,3,0,36,3
TDU_consensed_contig_10590|TPR_consensed_contig_98960,485,70,3,1,133,0,5,0,68,8
TDU_consensed_contig_67301|TPR_consensed_contig_25490,885,155,26,6,639,8,23,5,261,17
TDU_consensed_contig_100092|TPR_consensed_contig_8069,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_18302|TPR_consensed_contig_111787,22,2,0,0,9,0,1,0,3,0
TDU_consensed_contig_33773|TPR_consensed_contig_54997,749,88,10,2,587,10,15,5,173,19
TDU_consensed_contig_13781|TPR_consensed_contig_81576,11,4,0,0,10,0,0,1,1,0
TDU_consensed_contig_71807|TPR_consensed_contig_74677,19,0,9,14,57,0,18,5,18,2
TDU_consensed_contig_83855|TPR_consensed_contig_65676,4,0,0,0,3,0,0,0,1,0
TDU_consensed_contig_16943|TPR_consensed_contig_99383,1265,229,23,2,711,16,27,16,286,43
TDU_consensed_contig_74494|TPR_consensed_contig_64360,181,58,8,137,114,84,17,127,84,39
TDU_consensed_contig_33828|TPR_consensed_contig_74784,777,80,5,1,482,2,10,1,156,17
TDU_consensed_contig_46689|TPR_consensed_contig_111270,30,6,3,0,45,0,0,0,5,0
TDU_consensed_contig_9586|TPR_consensed_contig_100752,339,97,3,0,93,20,6,1,39,6
TDU_consensed_contig_35097|TPR_consensed_contig_81002,5176,915,425,7,5032,56,274,17,2055,155
TDU_consensed_contig_12616|TPR_consensed_contig_92588,2258,526,8,0,407,9,12,3,82,18
TDU_consensed_contig_12753|TPR_consensed_contig_78270,126,3,6,0,293,0,5,1,70,5
TDU_consensed_contig_12535|TPR_consensed_contig_78071,184,24,2,0,186,2,2,0,70,11
TDU_consensed_contig_12574|TPR_consensed_contig_15531,5,0,1961,0,1,0,497,0,1,1
TDU_consensed_contig_33848|TPR_consensed_contig_39507,142,22,0,1,81,1,1,0,32,7
TDU_consensed_contig_24442|TPR_consensed_contig_82378,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_46614|TPR_consensed_contig_64607,2,0,0,0,3,4,7,1,7,5
TDU_consensed_contig_40646|TPR_consensed_contig_58062,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_38301|TPR_consensed_contig_59785,106,10,326,0,34,0,90,0,16,0
TDU_consensed_contig_17120|TPR_consensed_contig_103174,66,11,14,0,70,3,9,2,15,2
TDU_consensed_contig_83210|TPR_consensed_contig_86025,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_8918|TPR_consensed_contig_76013,1828,376,2,1,460,1,10,1,226,23
TDU_consensed_contig_38207|TPR_consensed_contig_39595,185,35,5,0,72,0,2,1,30,0
TDU_consensed_contig_43303|TPR_consensed_contig_25153,458,48,4,17,229,3,2,4,66,7
TDU_consensed_contig_39540|TPR_consensed_contig_61705,3428,592,60,6,2458,37,89,33,965,107
TDU_consensed_contig_18114|TPR_consensed_contig_64198,27,2,5,0,20,0,2,0,8,1
TDU_consensed_contig_13122|TPR_consensed_contig_92568,48,12,0,1,37,2,0,0,21,21
TDU_consensed_contig_41867|TPR_consensed_contig_8396,162,39,5,33,40,28,2,104,8,11
TDU_consensed_contig_40934|TPR_consensed_contig_81252,18,6,0,0,0,0,0,0,0,0
TDU_consensed_contig_7041|TPR_consensed_contig_21172,0,0,0,6,0,0,0,0,0,0
TDU_consensed_contig_75567|TPR_consensed_contig_69685,0,0,796,0,0,0,233,0,0,0
